BuildingType,RC,WallArea,surfaceArea,OverallHeight,Orientation,GalzingArea,GlazingAreaDistribution,HeatingEnergykwh,CoolingEnergy
8,0.832924253,1611.8,3510.2,1,1,206.4,0.12805559,46855.32348,4253.633512
8,0.832924253,1680.0,3954.0,1,1,72.0,0.042857143,4138.749653,3845.678583
8,0.773567127,2054.2,5596.2,1,6,221.8,0.107973907,5192.926292,4140.215009
8,0.832924253,2027.8,4570.2,1,7,216.0,0.106519381,10064.06055,3602.722666
6,0.744529875,1921.2,5231.2,1,4,230.6,0.120029148,5132.260581,5550.76607
8,0.744529875,2381.0,6081.6,1,7,288.2,0.121041579,25771.20456,5221.354187
8,0.906940775,991.2,1872.2,1,0,118.8,0.119854722,3450.61878,3712.917388
5,0.760845879,174.3,174.3,6,4,31.4,0.180149168,359.012061,968.8929579
8,0.968042554,3101.0,5044.0,2,4,393.1,0.126765559,30671.93899,10343.06421
8,0.801044342,1558.6,3737.6,1,4,187.0,0.119979469,1365.125045,3324.891291
3,0.943945833,975.8,975.8,3,7,87.8,0.089977454,5606.156502,2180.741833
8,0.801044342,1861.2,4297.4,1,7,93.6,0.050290135,9605.990467,6787.525985
8,0.99988623,1740.0,2426.4,2,1,198.5,0.11408046,35849.62559,5258.281141
8,0.801044342,1861.2,4297.4,1,0,140.4,0.075435203,12374.3398,2706.218262
8,0.99988623,1740.0,2426.4,2,0,148.8,0.085517241,13476.58009,4507.139988
8,0.801044342,1861.2,4297.4,1,7,93.6,0.050290135,7020.224415,3815.199192
7,0.996116627,1066.0,2058.4,3,1,96.0,0.090056285,5615.827847,2566.423361
8,0.871514547,1170.2,2398.2,1,2,70.2,0.059989745,2314.968383,2423.111609
8,0.871514547,1637.6,3332.5,1,1,125.4,0.076575476,10554.36845,3054.972836
4,0.99999585,764.5,1902.5,2,1,68.8,0.08999346,363.7011981,1688.675506
1,0.997557105,975.8,975.8,2,4,146.2,0.149825784,1045.970649,4598.285092
1,0.652644934,1805.3,8153.3,1,0,108.3,0.059990029,27459.29392,1140.339534
2,0.841018946,563.3,563.3,5,1,50.7,0.090005326,3408.123475,1444.254234
4,0.959311028,406.6,728.6,2,6,36.5,0.089768815,372.7864013,1281.013648
1,0.997557105,975.8,975.8,2,4,175.8,0.180159869,2137.074244,3350.974616
8,0.988418785,2811.6,4351.7,2,1,252.9,0.089948784,1601.633398,2269.542367
8,0.906940775,1261.0,2430.0,1,0,105.2,0.083425852,7224.788022,4704.66989
6,0.832924253,1376.0,3074.0,1,5,123.8,0.08997093,8672.852179,6057.48595
8,0.832924253,1898.8,4119.2,1,7,111.7,0.058826627,5837.096505,4805.486338
6,0.906940775,991.2,1872.2,1,0,178.4,0.179983858,6658.574714,2173.708128
7,0.996116627,2025.3,2913.0,3,2,182.4,0.090060732,32242.21379,3666.319088
4,0.99999585,402.4,1540.4,2,7,72.4,0.179920477,502.6168853,2119.78305
8,0.871514547,1340.8,2713.8,1,2,175.4,0.130817422,26039.65765,5676.786629
4,0.99999585,563.3,1701.3,2,6,84.5,0.150008876,6147.751839,1958.887033
8,0.906940775,1113.6,2098.6,1,7,118.8,0.106681034,2924.263138,2318.778307
6,0.937146424,840.8,1474.8,1,4,50.4,0.059942912,1407.327279,1345.489283
8,0.801044342,1558.6,3737.6,1,3,187.0,0.119979469,18082.7781,7888.300925
0,0.989937806,416.7,416.7,2,0,75.0,0.179985601,964.4968919,481.2226972
8,0.995742895,2466.0,3576.2,2,0,350.4,0.142092457,12345.03269,4822.191389
8,0.979627785,2629.8,4126.8,2,4,440.0,0.167313104,27804.53164,5585.641527
8,0.744529875,2652.2,6674.8,1,7,318.7,0.120164392,6297.804227,7330.586679
8,0.99988623,2142.0,2989.4,2,7,99.4,0.046405229,2565.837219,4954.07337
4,0.989937806,416.7,416.7,2,7,37.5,0.089992801,7831.738208,2702.701409
8,0.832924253,2027.8,4570.2,1,7,144.1,0.071062235,4069.58488,3032.992505
8,0.995742895,2466.0,3576.2,2,0,175.0,0.070965126,6874.861164,4183.882598
8,0.979627785,3085.8,4904.8,2,0,422.7,0.136982306,22499.94527,7458.072594
8,0.744529875,2766.8,7111.4,1,1,205.8,0.074381957,37322.89386,4643.124964
8,0.773567127,2376.0,5692.0,1,6,142.4,0.05993266,4298.180316,7319.156906
8,0.801044342,2265.2,5345.4,1,6,123.4,0.054476426,5160.395404,2061.461908
3,0.989937806,565.5,565.5,2,1,67.9,0.120070734,2613.314733,1681.934871
7,0.996000752,690.8,1628.8,2,7,82.8,0.119861031,14031.36363,2040.067719
8,0.988418785,2204.2,3293.7,2,0,198.4,0.090009981,22570.5754,5245.972156
7,0.988871039,1728.6,2931.6,2,7,133.8,0.077403679,43058.58778,2755.161131
8,0.995742895,2512.8,3775.0,2,1,166.4,0.066220949,16008.128,5827.132088
6,0.906940775,991.2,1872.2,1,7,148.6,0.14991929,1604.271038,0.0
8,0.871514547,1170.2,2398.2,1,0,105.4,0.090070073,1628.889008,3843.627085
3,0.99999585,764.5,1902.5,2,4,45.9,0.060039241,554.1973937,953.3601912
5,0.960940292,306.9,306.9,4,2,46.0,0.149885956,302.4493445,802.4285902
4,0.99999585,563.3,1701.3,2,0,168.9,0.299840227,1411.723345,2008.416044
8,0.871514547,1170.2,2398.2,1,3,175.4,0.149888908,7364.582922,2048.859852
8,0.979627785,2629.8,4126.8,2,3,366.5,0.13936421,12016.79309,2922.504712
8,0.995742895,2512.8,3775.0,2,4,221.8,0.088268067,7462.761731,2614.193946
8,0.801044342,2265.2,5345.4,1,6,82.3,0.036332333,13585.60253,5116.141672
8,0.670787006,3780.6,10993.0,1,1,198.5,0.052504893,5430.900002,2464.43463
8,0.995742895,2512.8,3775.0,2,1,166.4,0.066220949,16668.41711,5494.203353
0,0.92112127,416.7,416.7,3,5,50.0,0.119990401,2404.35506,1595.478906
8,0.937146424,1175.2,2097.2,1,6,111.6,0.09496256,1601.047257,2787.398948
0,0.943945833,487.9,487.9,3,4,58.5,0.119901619,5908.312775,1015.491258
8,0.832924253,1611.8,3510.2,1,3,165.2,0.102494106,38639.66218,3410.761115
4,0.995949589,684.8,684.8,2,7,123.2,0.179906542,8.205989965,847.8546061
1,0.959311028,599.2,921.2,2,2,90.0,0.150200267,1887.377692,1516.349717
4,0.99999585,764.5,764.5,2,3,137.6,0.17998692,2731.422374,1841.951676
8,0.832924253,1611.8,3510.2,1,5,206.4,0.12805559,19302.5399,4353.277676
6,0.906940775,991.2,1872.2,1,4,148.6,0.14991929,1877.120204,3020.683521
6,0.906940775,991.2,1872.2,1,1,118.8,0.119854722,2067.6164,0.0
6,0.937146424,840.8,1474.8,1,7,50.4,0.059942912,1119.531488,1559.138094
6,0.832924253,1376.0,3074.0,1,7,165.2,0.12005814,1932.217566,3365.042028
8,0.801044342,1102.2,2191.7,1,0,165.2,0.149882054,6400.672173,6628.388394
7,0.93833808,298.2,923.2,1,6,89.4,0.299798793,1988.487211,1810.00693
8,0.871514547,1340.8,2713.8,1,2,210.6,0.157070406,5597.071298,3963.200082
8,0.832924253,1611.8,3510.2,1,2,123.8,0.076808537,1135.650397,6759.977305
8,0.801044342,2265.2,5345.4,1,0,246.7,0.108908706,15793.01383,3551.142157
8,0.988418785,2811.6,4351.7,2,1,252.9,0.089948784,9601.008259,6358.469938
8,0.995742895,2330.0,3467.0,2,2,166.4,0.071416309,13412.98367,12740.09249
8,0.832924253,1611.8,3510.2,1,4,165.2,0.102494106,11307.5611,5190.581724
8,0.832924253,1680.0,3954.0,1,7,108.0,0.064285714,9096.046805,3169.856695
8,0.832924253,1611.8,3510.2,1,4,247.6,0.153617074,9729.080317,2935.69291
6,0.871514547,1170.2,2398.2,1,1,140.4,0.119979491,4868.496618,2262.508662
8,0.979627785,2827.8,4454.8,2,4,211.0,0.074616309,6061.295873,2641.156485
8,0.995742895,2330.0,3467.0,2,0,277.6,0.119141631,14869.83996,6465.44088
1,0.989937806,833.4,833.4,2,7,75.0,0.089992801,6804.524107,67.99248828
8,0.99988623,2038.8,2796.8,2,7,248.4,0.121836374,14749.09468,3612.980153
8,0.871514547,1170.2,2398.2,1,7,105.4,0.090070073,3595.68896,4088.341429
8,0.871514547,1637.6,3332.5,1,7,94.0,0.057401075,2331.966505,3765.377109
8,0.773567127,1728.0,4406.0,1,0,155.6,0.090046296,40706.10629,9256.649751
1,0.99999585,1126.6,1126.6,2,7,135.0,0.119829576,4861.169841,1998.158556
8,0.773567127,2494.4,6132.4,1,7,137.7,0.055203656,9031.278099,3369.145022
8,0.871514547,1340.8,2713.8,1,5,140.4,0.104713604,11139.04524,6361.107578
5,0.813878704,174.3,174.3,5,7,31.4,0.180149168,563.5756679,1647.059414
8,0.801044342,1861.2,4297.4,1,0,140.4,0.075435203,5873.144247,5226.922536
8,0.99988623,1654.8,2268.8,2,4,198.5,0.119954073,12274.40256,3729.622439
8,0.988418785,2757.6,4136.6,2,7,198.4,0.07194662,1231.191566,2262.215591
6,0.937146424,840.8,1474.8,1,2,75.6,0.089914367,189.9100535,1667.86746
8,0.99988623,2142.0,3029.6,2,1,148.8,0.069467787,18025.62925,6097.929757
0,0.98165708,684.8,684.8,3,5,61.6,0.089953271,5769.983229,1061.210345
0,0.98165708,684.8,684.8,3,2,82.1,0.119889019,656.1861261,2655.516967
8,0.979627785,3085.8,4904.8,2,0,141.0,0.045693175,25742.77666,3487.252664
8,0.832924253,1400.2,2671.4,1,6,77.4,0.055277817,10361.82076,4271.510848
3,0.880032866,764.5,1902.5,1,1,91.6,0.119816874,3888.466959,2100.44036
8,0.995742895,2466.0,3576.2,2,0,292.0,0.118410381,2012.225967,6136.615138
8,0.773567127,2648.2,6608.2,1,7,177.4,0.066988898,14247.65007,5488.341931
8,0.871514547,1170.2,2398.2,1,0,70.2,0.059989745,4711.410524,5484.238937
4,0.995949589,489.2,489.2,2,4,58.6,0.119787408,985.0118668,1663.764466
1,0.995949589,1369.6,1369.6,2,4,123.2,0.089953271,2025.121095,1025.748746
8,0.988418785,2204.2,3293.7,2,7,198.4,0.090009981,31525.94809,5546.076932
6,0.906940775,991.2,1872.2,1,5,118.8,0.119854722,696.3368628,4177.141963
8,0.832924253,2027.8,4570.2,1,3,72.0,0.03550646,63.8894933,2224.995564
8,0.906940775,991.2,1872.2,1,0,89.2,0.089991929,4234.290822,95.24809781
8,0.801044342,1253.6,2471.6,1,4,132.2,0.105456286,8922.548732,2927.193849
8,0.832924253,2027.8,4570.2,1,1,180.0,0.088766151,2009.588328,4036.760921
8,0.832924253,1611.8,3510.2,1,7,165.2,0.102494106,6682.313471,5378.44028
8,0.937146424,840.8,1474.8,1,0,100.8,0.119885823,778.1036913,901.4866119
8,0.832924253,1376.0,3074.0,1,0,206.4,0.15,14717.14993,5708.145234
6,0.871514547,1170.2,2398.2,1,4,105.4,0.090070073,2408.458055,4024.745006
8,0.801044342,2142.0,4900.1,1,7,255.1,0.119094304,11178.60983,2333.724932
8,0.832924253,1898.8,4119.2,1,7,111.7,0.058826627,18948.80312,5162.739973
7,0.907960859,352.2,1327.2,1,0,21.2,0.060193072,3955.580234,1999.330841
8,0.928814344,4463.8,8070.0,2,1,400.4,0.089699359,4854.722277,7592.592215
1,0.99999585,1126.6,2264.6,2,4,135.0,0.119829576,1238.225271,2499.603157
8,0.999287263,3480.6,4714.2,3,2,299.3,0.085990921,20073.31681,6837.348067
8,0.968042554,3466.7,5776.3,2,2,303.0,0.087403006,4697.636183,6450.494255
0,0.943945833,487.9,487.9,3,1,58.5,0.119901619,1489.387179,828.8049865
5,0.943945833,487.9,1341.9,3,1,73.1,0.149825784,3520.369695,1763.115558
8,0.871514547,1340.8,2713.8,1,1,105.4,0.078609785,6034.626406,8237.34857
7,0.988871039,782.4,1858.4,2,4,140.8,0.1799591,5202.597638,1172.284281
8,0.871514547,1429.0,2945.0,1,7,94.0,0.065780266,3843.334014,3842.454801
8,0.832924253,2027.8,4570.2,1,1,108.0,0.05325969,11888.13489,6019.38671
6,0.937146424,840.8,1474.8,1,0,100.8,0.119885823,1264.894739,1267.239308
8,0.937146424,928.8,1637.6,1,4,151.2,0.162790698,535.1477741,3633.202057
8,0.988418785,2477.1,3708.4,2,1,218.1,0.088046506,6701.949232,4799.038774
3,0.990124305,1535.6,3650.6,3,0,184.2,0.119953113,1329.370374,1994.348633
8,0.801044342,1861.2,4297.4,1,0,234.0,0.125725338,7020.517486,17726.11061
4,0.880032866,201.2,1339.2,1,5,60.3,0.299701789,3697.677693,2224.409423
3,0.943945833,975.8,975.8,3,1,175.8,0.180159869,4074.567088,67.99248828
8,0.995742895,2512.8,3775.0,2,1,277.6,0.110474371,6687.58875,3255.726518
8,0.995742895,2512.8,3775.0,2,0,333.1,0.132561286,24701.78822,6621.061617
3,0.92112127,833.4,1456.4,3,3,75.0,0.089992801,926.1045818,2607.746382
8,0.832924253,1680.0,3954.0,1,2,216.0,0.128571429,12215.49527,3618.548503
8,0.801044342,2265.2,5345.4,1,1,123.4,0.054476426,19884.57904,5046.9769
8,0.832924253,1611.8,3510.2,1,4,206.4,0.12805559,8887.966346,4427.717729
3,0.99999585,764.5,764.5,2,7,91.6,0.119816874,1464.769208,2858.029077
8,0.871514547,1340.8,2713.8,1,4,140.4,0.104713604,164.1197993,5236.00774
5,0.875751516,174.3,174.3,4,4,52.3,0.300057372,53.0458637,81.76682858
8,0.801044342,2265.2,5345.4,1,0,164.4,0.072576373,14586.73331,4181.8311
0,0.959311028,107.0,429.0,2,4,9.6,0.089719626,237.0944958,1595.771977
4,0.989937806,416.7,416.7,2,4,37.5,0.089992801,292.1918569,1718.275685
1,0.989937806,833.4,833.4,2,1,100.0,0.119990401,6767.890224,1179.024916
8,0.832924253,2027.8,4570.2,1,3,216.0,0.106519381,2401.131278,5025.875782
4,0.997557105,487.9,1341.9,2,3,146.4,0.300061488,419.3847014,1955.663252
8,0.832924253,2027.8,4570.2,1,1,180.0,0.088766151,8441.912176,7140.969695
8,0.871514547,1340.8,2713.8,1,1,210.6,0.157070406,9686.878082,8639.149006
0,0.847234846,297.6,297.6,4,7,89.4,0.300403226,776.0521938,781.6205441
8,0.832924253,1611.8,3510.2,1,4,247.6,0.153617074,4812.226972,6127.529935
6,0.906940775,991.2,1872.2,1,7,89.2,0.089991929,1276.03144,2543.563818
8,0.979627785,2827.8,4454.8,2,6,281.8,0.099653441,5469.292312,5644.841883
8,0.871514547,1340.8,2713.8,1,7,175.4,0.130817422,2487.001101,2293.281124
8,0.871514547,1637.6,3332.5,1,4,188.2,0.114924279,6854.932332,6514.676819
3,0.997557105,662.2,1516.2,2,1,99.2,0.149803685,4926.817761,2396.14907
8,0.968042554,3402.8,5575.2,2,2,314.5,0.092423886,176.7218553,5655.392442
8,0.988418785,2811.6,4351.7,2,0,379.5,0.134976526,26267.96002,3768.30782
8,0.744529875,2766.8,7111.4,1,4,205.8,0.074381957,9288.008356,5725.729498
7,0.999939426,239.2,689.0,2,4,21.6,0.090301003,2327.86351,2164.036782
2,0.92112127,416.7,1039.7,3,2,50.0,0.119990401,1534.520123,949.8433384
8,0.871514547,1234.6,2243.0,1,5,131.0,0.106107241,1589.031343,3033.578647
0,0.989937806,416.7,1039.7,2,7,75.0,0.179985601,2898.179813,1385.346949
0,0.962018974,563.3,563.3,3,4,67.5,0.119829576,1397.362862,925.8115107
8,0.773567127,2494.4,6132.4,1,5,137.7,0.055203656,10351.2702,942.2234906
4,0.943945833,662.2,662.2,3,0,119.3,0.180157052,8186.647275,1602.805683
8,0.871514547,1170.2,2398.2,1,2,70.2,0.059989745,13566.55291,5119.365454
8,0.871514547,1429.0,2945.0,1,1,125.4,0.087753674,4098.598916,2562.027295
4,0.962018974,764.5,1902.5,3,1,137.6,0.17998692,645.9286387,2810.844634
8,0.979627785,3085.8,5065.8,2,1,422.7,0.136982306,2810.551563,4245.720594
8,0.871514547,1170.2,2398.2,1,4,140.4,0.119979491,12408.92218,3297.928753
7,0.990665862,958.2,1760.2,3,4,172.3,0.179816322,4746.872124,1671.091242
8,0.871514547,1170.2,2398.2,1,6,210.6,0.179969236,263.7639632,4352.984605
8,0.871514547,1340.8,2713.8,1,0,175.4,0.130817422,1662.29911,7599.33285
8,0.995742895,2512.8,3775.0,2,7,277.6,0.110474371,1984.677287,1594.306622
0,0.962018974,764.5,1902.5,3,3,91.6,0.119816874,3593.637462,947.4987698
0,0.989937806,416.7,416.7,2,4,62.5,0.149988001,4228.722471,1340.800146
8,0.832924253,1680.0,3954.0,1,3,360.0,0.214285714,10974.92544,5737.452341
8,0.832924253,1611.8,3510.2,1,7,165.2,0.102494106,8075.86641,5779.361504
6,0.871514547,1170.2,2398.2,1,1,140.4,0.119979491,7742.351532,4066.068028
8,0.832924253,1090.8,2040.0,1,4,58.4,0.053538687,9187.77805,4654.554737
8,0.801044342,1801.4,4268.4,1,0,127.6,0.070833796,15517.23395,4736.028494
7,0.996000752,690.8,1529.8,2,2,62.1,0.089895773,3399.917486,2159.640716
8,0.99988623,1740.0,2426.4,2,1,148.8,0.085517241,7577.64559,1825.832767
8,0.801044342,1253.6,2471.6,1,1,66.2,0.052807913,10595.10533,5080.387001
8,0.832924253,1611.8,3510.2,1,7,206.4,0.12805559,25048.78437,7027.844262
8,0.832924253,1680.0,3954.0,1,1,108.0,0.064285714,7566.50889,1861.294367
7,0.80267604,553.2,2705.2,1,3,66.4,0.120028923,11445.3045,1285.702785
8,0.832924253,1090.8,2040.0,1,1,116.6,0.106894023,8173.459076,3972.285285
8,0.871514547,1340.8,2713.8,1,2,70.2,0.052356802,12363.2031,2664.602171
8,0.906940775,1421.4,2728.3,1,7,105.2,0.074011538,4129.95752,3096.588927
8,0.832924253,1376.0,3074.0,1,0,165.2,0.12005814,11311.07796,4426.838515
8,0.871514547,1340.8,2713.8,1,0,105.4,0.078609785,16733.4789,1641.197993
8,0.968042554,3402.8,5575.2,2,7,314.5,0.092423886,4020.055869,5750.347468
3,0.880032866,563.3,1701.3,1,6,50.7,0.090005326,16945.95542,1970.609875
8,0.928814344,3913.8,6995.3,2,7,1030.0,0.263171342,13880.43203,9079.927896
8,0.832924253,1680.0,3954.0,1,1,108.0,0.064285714,8713.88213,3246.348244
8,0.979627785,2827.8,4454.8,2,0,352.0,0.124478393,7223.029596,5447.898123
8,0.871514547,1340.8,2713.8,1,3,140.4,0.104713604,11066.36361,5160.395404
8,0.832924253,2027.8,4570.2,1,1,108.0,0.05325969,4960.520934,2695.960774
8,0.906940775,1421.4,2728.3,1,1,78.9,0.055508653,1075.863899,2199.20531
8,0.906940775,991.2,1872.2,1,1,178.4,0.179983858,760.2263561,3287.378194
8,0.871514547,1340.8,2713.8,1,4,105.4,0.078609785,18756.84156,7772.244781
4,0.99999585,563.3,1701.3,2,1,67.5,0.119829576,1184.593266,1485.577255
6,0.871514547,1170.2,2398.2,1,0,70.2,0.059989745,4688.844052,2615.659301
8,0.801044342,1861.2,4297.4,1,0,140.4,0.075435203,30098.69198,6562.447403
1,0.997557105,975.8,1829.8,2,0,58.6,0.06005329,3189.199386,2339.293282
4,0.995949589,489.2,489.2,2,0,58.6,0.119787408,2699.184557,1451.58101
8,0.995742895,2512.8,3775.0,2,4,277.6,0.110474371,12046.68634,3450.911851
8,0.995742895,2466.0,3576.2,2,0,233.4,0.094647202,12421.81731,6396.276107
7,0.873464516,414.4,1763.8,1,7,49.8,0.120173745,7805.947954,1684.572511
8,0.832924253,2027.8,4570.2,1,7,216.0,0.106519381,8696.297865,3906.637365
8,0.99988623,1654.8,2268.8,2,4,248.4,0.150108774,4459.369404,3903.120512
5,0.900316034,201.2,201.2,4,4,36.2,0.179920477,2259.871022,922.5877289
6,0.906940775,991.2,1872.2,1,0,178.4,0.179983858,1174.335778,8077.917907
8,0.906940775,1113.6,2098.6,1,5,89.2,0.080100575,99.64416386,1386.519233
8,0.871514547,1340.8,2713.8,1,4,175.4,0.130817422,9653.467981,3564.037285
8,0.871514547,1637.6,3332.5,1,1,125.4,0.076575476,2471.175264,1884.15391
8,0.801044342,1850.6,4605.6,1,1,246.7,0.133308116,21781.335,2717.061892
8,0.988418785,2355.6,3573.6,2,7,396.7,0.1684072,4681.810346,4891.356161
8,0.773567127,2100.0,5094.0,1,4,311.0,0.148095238,11279.71935,6398.327604
3,0.959311028,406.6,406.6,2,1,48.7,0.119773733,1509.02294,1301.528623
6,0.906940775,991.2,1872.2,1,4,178.4,0.179983858,8306.513342,2395.855999
8,0.801044342,1861.2,4297.4,1,4,187.0,0.100472813,1121.582986,6831.779717
6,0.871514547,1170.2,2398.2,1,4,140.4,0.119979491,758.4679297,1907.599596
8,0.995742895,2330.0,3467.0,2,7,166.4,0.071416309,3215.575782,3406.365049
7,0.988871039,782.4,1985.4,2,4,93.9,0.120015337,3523.593476,2808.500065
8,0.832924253,1376.0,3074.0,1,4,123.8,0.08997093,6094.119833,6801.593397
8,0.871514547,1170.2,2398.2,1,2,140.4,0.119979491,5032.323346,4646.934888
8,0.801044342,1850.6,4605.6,1,4,123.4,0.066681076,10335.44436,3666.90523
8,0.968042554,3402.8,5575.2,2,7,314.5,0.092423886,33661.85005,10215.87136
3,0.99999585,764.5,1902.5,2,4,91.6,0.119816874,4861.755983,2322.29516
7,0.999939426,586.0,1260.8,2,4,52.8,0.090102389,4829.518165,0.0
8,0.801044342,2265.2,5345.4,1,7,123.4,0.054476426,319.4474665,4906.302786
8,0.995742895,2512.8,3775.0,2,0,166.4,0.066220949,7163.829239,4285.578259
8,0.832924253,1611.8,3510.2,1,1,206.4,0.12805559,2088.131375,9450.369729
8,0.995742895,2512.8,3775.0,2,3,333.1,0.132561286,9443.042952,5509.736119
8,0.979627785,3085.8,4904.8,2,1,422.7,0.136982306,8028.095825,2695.374632
8,0.801044342,2265.2,5345.4,1,1,205.6,0.090764612,2780.072172,4279.716837
8,0.871514547,1340.8,2713.8,1,0,210.6,0.157070406,6871.930453,1942.768125
6,0.773567127,1728.0,4406.0,1,6,155.6,0.090046296,1023.111106,1460.959285
2,0.943945833,487.9,487.9,3,7,58.5,0.119901619,2587.817549,1890.894545
8,0.871514547,1170.2,2398.2,1,5,105.4,0.090070073,14895.63021,2639.398058
1,0.997557105,975.8,1829.8,2,6,292.8,0.300061488,3956.752518,2772.452324
8,0.832924253,1611.8,3510.2,1,0,123.8,0.076808537,184.3417031,4840.068724
8,0.871514547,1429.0,2945.0,1,2,313.6,0.219454164,11912.45979,7418.508
8,0.979627785,2827.8,4454.8,2,1,211.0,0.074616309,9320.832316,4948.50502
6,0.906940775,991.2,1872.2,1,5,89.2,0.089991929,1479.129691,2240.821403
8,0.832924253,2027.8,4570.2,1,7,72.0,0.03550646,3619.134645,6796.318117
8,0.979627785,3135.9,5082.6,2,6,135.3,0.043145508,16057.36394,3726.691728
8,0.968042554,2946.8,4797.2,2,1,407.6,0.138319533,30972.33684,6560.102835
8,0.906940775,1261.0,2430.0,1,4,158.0,0.125297383,1805.610863,2235.253053
8,0.995742895,2512.8,3775.0,2,6,277.6,0.110474371,4981.035909,3867.951984
8,0.906940775,1421.4,2728.3,1,1,131.4,0.092444069,3325.184362,5438.226778
8,0.832924253,2027.8,4570.2,1,5,144.1,0.071062235,17266.57517,5410.678097
2,0.910018263,174.3,1028.3,1,4,31.4,0.180149168,521.9595759,1106.34329
0,0.962018974,201.2,201.2,3,1,30.2,0.150099404,271.9699532,174.3772868
8,0.928814344,4463.8,8070.0,2,7,400.4,0.089699359,14395.3579,7985.893591
7,0.996000752,564.2,1123.5,2,4,50.8,0.090038993,3748.085917,1915.512515
8,0.99988623,1654.8,2268.8,2,0,198.5,0.119954073,1412.016416,6036.384832
8,0.979627785,3085.8,4904.8,2,0,281.8,0.091321537,1798.870229,9158.177872
3,0.989937806,565.5,1188.5,2,4,50.9,0.090008842,716.5587666,1141.511818
8,0.832924253,1611.8,3510.2,1,7,165.2,0.102494106,11299.06204,3467.616902
8,0.995742895,2512.8,3775.0,2,1,277.6,0.110474371,5151.3102,6008.543081
8,0.832924253,2027.8,4570.2,1,0,108.0,0.05325969,1849.278452,1790.95731
8,0.871514547,1340.8,2713.8,1,0,105.4,0.078609785,5148.672561,4357.966814
8,0.968042554,3402.8,5575.2,2,7,314.5,0.092423886,19054.60177,2721.457958
8,0.801044342,1558.6,3737.6,1,4,187.0,0.119979469,1429.014538,3997.782468
8,0.801044342,1850.6,4605.6,1,0,205.6,0.111099103,11534.69118,2823.44669
8,0.995742895,2512.8,3775.0,2,2,221.8,0.088268067,4355.036103,3564.916498
8,0.968042554,2717.0,4372.0,2,7,407.6,0.150018403,2047.394497,4903.372075
8,0.928814344,3529.8,6323.3,2,7,317.9,0.09006176,19705.51262,5864.059042
8,0.801044342,1850.6,4605.6,1,7,164.4,0.088836053,22575.26453,10515.97614
7,0.80267604,743.3,1819.3,1,0,89.2,0.120005381,12370.2368,5067.491875
0,0.99999585,563.3,1701.3,2,7,67.5,0.119829576,4462.007044,67.99248828
3,0.880032866,402.4,1540.4,1,0,24.2,0.060139165,2225.874778,1356.919055
8,0.871514547,1170.2,2398.2,1,1,210.6,0.179969236,2338.414069,4083.35922
8,0.801044342,2265.2,5345.4,1,4,82.3,0.036332333,17048.5303,8774.547841
8,0.670787006,3639.4,10529.8,1,6,681.4,0.187228664,66699.45872,7682.858104
6,0.832924253,1376.0,3074.0,1,4,165.2,0.12005814,1909.358022,3132.343598
8,0.871514547,1340.8,2713.8,1,4,70.2,0.052356802,9778.902399,4276.199985
8,0.832924253,1611.8,3510.2,1,3,165.2,0.102494106,18305.21904,4990.414183
8,0.871514547,1637.6,3332.5,1,3,313.6,0.191499756,18107.98221,3872.054979
8,0.979627785,3085.8,5065.8,2,6,281.8,0.091321537,6274.065471,4193.847014
7,0.873464516,414.4,1763.8,1,1,62.2,0.150096525,2919.574001,1300.356338
6,0.906940775,991.2,1872.2,1,4,89.2,0.089991929,3602.429594,2162.278356
8,0.988418785,2811.6,4351.7,2,1,189.9,0.067541613,5193.512435,6354.660015
8,0.979627785,2629.8,4126.8,2,3,366.5,0.13936421,5224.284897,0.0
